end|index_rows|location|name|parliament_number|party|start|sex
23041968|59||Thomas Miller Bell|27|Progressive Conservative|18011966|male
26032011|264|Outremont|Thomas Mulcair|40|NDP|18112008|male
11092019|294|Outremont|Thomas Mulcairn (until August 3, 2018)|42|NDP|3122015|male
2082015|264|Outremont|Thomas Mulcairo|41|NDP|2062011|male
25011940|20||Thomas O'Neill|18|Liberal|6021936|male
13061953|221||Thomas Patrick Healy|21|Liberal|15091949|male
16041945|202||Thomas Patrick Healy|19|Liberal|16051940|male
30041949|24||Thomas Reid|20|Liberal|6091945|male
25011940|24||Thomas Reid|18|Liberal|6021936|male
16041945|24||Thomas Reid|19|Liberal|16051940|male
14081935|22||Thomas Reid|17|Liberal|9091930|male
13061953|26||Thomas Reid (until 7 September 1949 Senate appointment)|21|Liberal|15091949|male
6021963|32||Thomas Rodney Berger|25|New Democratic Party|27091962|male
12041957|21||Thomas Speakman Barnett|22|C.C.F.|12111953|male
6021963|21||Thomas Speakman Barnett|25|New Democratic Party|27091962|male
8091965|21||Thomas Speakman Barnett|26|New Democratic Party|16051963|male
1021958|21||Thomas Speakman Barnett|23|C.C.F.|14101957|male
23041968|21||Thomas Speakman Barnett|27|New Democratic Party|18011966|male
1101988|279|Progressive Conservative|Thomas Suluk|33|Nunatsiaq|5111984|male
25011940|192||Thomas Vien|18|Liberal|6021936|male
16041945|192||Thomas Vien (resigned 5 October 1942)|19|Liberal|16051940|male
30041949|153||Thomas Vincent Grant|20|Liberal|6091945|male
25011940|153||Thomas Vincent Grant|18|Liberal|6021936|male
16041945|153||Thomas Vincent Grant|19|Liberal|16051940|male
20112019|165|Kitchener—Conestoga|Tim Louis|43|Liberal|21102019|male
26032011|15|Edmonton—Sherwood Park|Tim Uppal|40|Conservative|18112008|male
20112019|16|Edmonton Mill Woods|Tim Uppal|43|Conservative|21102019|male
2082015|15|Edmonton—Sherwood Park|Tim Uppal|41|Conservative|2062011|male
11092019|37|Cariboo—Prince George|Todd Doherty|42|Conservative|3122015|male
20112019|37|Cariboo—Prince George|Todd Doherty|43|Conservative|21102019|male
26032011|91|Labrador|Todd Russell|40|Liberal|18112008|male
7092008|3|Labrador|Todd Russell|39|Liberal|3042006|male
9051974|243|Comox—Alberni|Tom Barnett|29|New Democrat|4011973|male
12041957|18||Tom Goode|22|Liberal|12111953|male
13061953|17||Tom Goode|21|Liberal|15091949|male
1091972|239|Burnaby—Richmond|Tom Goode|28|Liberal|12091968|male
11092019|10|Calgary Shepard|Tom Kmiec|42|Conservative|3122015|male
20112019|10|Calgary Shepard|Tom Kmiec|43|Conservative|21102019|male
11092019|325|Moose Jaw—Lake Centre—Lanigan|Tom Lukiwski|42|Conservative|3122015|male
26032011|297|Regina—Lumsden—Lake Centre|Tom Lukiwski|40|Conservative|18112008|male
2082015|297|Regina—Lumsden—Lake Centre|Tom Lukiwski|41|Conservative|2062011|male
20112019|325|Moose Jaw—Lake Centre—Lanigan|Tom Lukiwski|43|Conservative|21102019|male
29112005|297|Regina—Lumsden—Lake Centre|Tom Lukiwski|38|Conservative|4102004|male
7092008|233|Regina—Lumsden—Lake Centre|Tom Lukiwski|39|Conservative|3042006|male
9071984|270|Richmond—South Delta|Tom Siddon|32|Progressive Conservative|14041980|male
14121979|270|Richmond—South Delta|Tom Siddon|31|Progressive Conservative|9101979|male
1101988|270|Progressive Conservative|Tom Siddon|33|Richmond—South Delta|5111984|male
8091993|282|Richmond|Tom Siddon|34|Progressive Conservative|12121988|male
27041997|180|Scarborough West|Tom Wappel|35|Liberal|17011994|male
23052004|179|Scarborough Southwest|Tom Wappel|37|Liberal|29012001|male
8091993|180|Scarborough West|Tom Wappel|34|Liberal|12121988|male
29112005|186|Scarborough Southwest|Tom Wappel|38|Liberal|4102004|male
22102000|181|Scarborough Southwest|Tom Wappel|36|Liberal|22091997|male
7092008|187|Scarborough Southwest|Tom Wappel|39|Liberal|3042006|male
26031979|249|Nanaimo—Cowichan—The Islands|Tommy Douglas|30|New Democrat|30091974|male
9051974|249|Nanaimo—Cowichan—The Islands|Tommy Douglas|29|New Democrat|4011973|male
25011940|239||Tommy Douglas|18|C.C.F.|6021936|male
8091965|17||Tommy Douglas|26|New Democratic Party|16051963|male
23041968|17||Tommy Douglas|27|New Democratic Party|18011966|male
16041945|239||Tommy Douglas|19|C.C.F.|16051940|male
20112019|186|Niagara Falls|Tony Baldinelli|43|Conservative|21102019|male
11092019|201|Parry Sound—Muskoka|Tony Clement|42|Conservative|3122015|male
2082015|174|Parry Sound—Muskoka|Tony Clement|41|Conservative|2062011|male
26032011|174|Parry Sound—Muskoka|Tony Clement|40|Conservative|18112008|male
7092008|175|Parry Sound—Muskoka|Tony Clement|39|Conservative|3042006|male
27041997|193|Trinity—Spadina|Tony Ianno|35|Liberal|17011994|male
23052004|194|Trinity—Spadina|Tony Ianno|37|Liberal|29012001|male
29112005|200|Trinity—Spadina|Tony Ianno|38|Liberal|4102004|male
22102000|197|Trinity—Spadina|Tony Ianno|36|Liberal|22091997|male
26032011|182|Sault Ste. Marie|Tony Martin|40|NDP|18112008|male
29112005|182|Sault. Ste. Marie|Tony Martin|38|New Democrat|4102004|male
7092008|183|Sault Ste. Marie|Tony Martin|39|New Democrat|3042006|male
1101988|197|Independent|Tony Roman|33|York North|5111984|male
23052004|153|Niagara Centre|Tony Tirabassi|37|Liberal|29012001|male
27041997|148|Lincoln|Tony Valeri|35|Liberal|17011994|male
23052004|184|Stoney Creek|Tony Valeri|37|Liberal|29012001|male
22102000|188|Stoney Creek|Tony Valeri|36|Liberal|22091997|male
29112005|137|Hamilton East—Stoney Creek|Tony Valeri|38|Liberal|4102004|male
20112019|184|Newmarket—Aurora|Tony Van Bynen|43|Liberal|21102019|male
2082015|241|Jeanne-Le Ber|Tyrone Benskin|41|NDP|2062011|male
26032011|61|Vancouver South|Ujjal Dosanjh|40|Liberal|18112008|male
7092008|302|Vancouver South|Ujjal Dosanjh|39|Liberal|3042006|male
29112005|61|Vancouver South|Ujjal Dosanjh|38|Liberal|4102004|male
11092019|185|Niagara Centre|Vance Badawey|42|Liberal|3122015|male
20112019|185|Niagara Centre|Vance Badawey|43|Liberal|21102019|male
14081935|87||Victor Clarence Porteous|17|Conservative|9091930|male
1091972|94|Saint-Michel|Victor Forget|28|Liberal|12091968|male
12041957|0||Victor Quelch|22|Social Credit|12111953|male
13061953|0||Victor Quelch|21|Social Credit|15091949|male
30041949|0||Victor Quelch|20|Social Credit|6091945|male
25011940|0||Victor Quelch|18|Social Credit|6021936|male
16041945|0||Victor Quelch|19|Social Credit|16051940|male
1021958|0||Victor Quelch|23|Social Credit|14101957|male
26031979|182|Welland|Victor Railton|30|Liberal|30091974|male
9051974|182|Welland|Victor Railton|29|Liberal|4011973|male
19041962|183||Vincent Brassard|24|Progressive Conservative|12051958|male
9071984|266|Okanagan North|Vincent Dantzer|32|Progressive Conservative|14041980|male
1101988|266|Progressive Conservative|Vincent Dantzer|33|Okanagan North|5111984|male
1101988|50|Progressive Conservative|Vincent Della Noce|33|Duvernay|5111984|male
8091993|51|Duvernay|Vincent Della Noce|34|Progressive Conservative|12121988|male
6021963|170||Vincent Drouin|25|Liberal|27091962|male
8091965|170||Vincent Drouin|26|Liberal|16051963|male
25011940|164||Vincent Dupuis|18|Liberal|6021936|male
14081935|179||Vincent Dupuis|17|Liberal|9091930|male
16041945|164||Vincent Dupuis|19|Liberal|16051940|male
25011940|70||Vincent Pottier|18|Liberal|6021936|male
25011940|176||Vital Mallette (died 17 April 1939)|18|Liberal|6021936|male
29112005|156|Mississauga—Streetsville|Wajid Khan|38|Liberal|4102004|male
7092008|157|Mississauga—Streetsville|Wajid Khan|39|Liberal|3042006|male
25011940|193||Wallace McDonald|18|Liberal|6021936|male
30041949|193||Wallace McDonald (died May 2, 1946)|20|Liberal|6091945|male
16041945|193||Wallace Reginald McDonald|19|Liberal|16051940|male
27041997|185|St. Catharines|Walt Lastewka|35|Liberal|17011994|male
23052004|182|St. Catharines|Walt Lastewka|37|Liberal|29012001|male
29112005|190|St. Catharines|Walt Lastewka|38|Liberal|4102004|male
22102000|186|St. Catharines|Walt Lastewka|36|Liberal|22091997|male
1021958|257||Walter Adam Tucker|23|Liberal|14101957|male
16041945|235||Walter Adam Tucker|19|Liberal|16051940|male
14081935|75||Walter Allan Hall|17|Liberal|9091930|male
9071984|152|Nepean—Carleton|Walter Baker|32|Progressive Conservative|14041980|male
14121979|152|Nepean—Carleton|Walter Baker|31|Progressive Conservative|9101979|male
26031979|121|Grenville—Carleton|Walter Baker|30|Progressive Conservative|30091974|male
9051974|121|Grenville—Carleton|Walter Baker|29|Progressive Conservative|4011973|male
1091972|6|St. John's West|Walter Carter|28|Progressive Conservative|12091968|male
9051974|6|St. John's West|Walter Carter|29|Progressive Conservative|4011973|male
26031979|6|St. John's West|Walter Carter|30|Progressive Conservative|30091974|male
19041962|19||Walter Clarence Henderson|24|Progressive Conservative|12051958|male
14081935|223||Walter Davy Cowan|17|Conservative|9091930|male
1091972|130|High Park|Walter Deakon|28|Liberal|12091968|male
9071984|202|Brandon—Souris|Walter Dinsdale|32|Progressive Conservative|14041980|male
19041962|39||Walter Dinsdale|24|Progressive Conservative|12051958|male
6021963|39||Walter Dinsdale|25|Progressive Conservative|27091962|male
12041957|39||Walter Dinsdale|22|Progressive Conservative|12111953|male
1091972|194|Brandon—Souris|Walter Dinsdale|28|Progressive Conservative|12091968|male
14121979|202|Brandon—Souris|Walter Dinsdale|31|Progressive Conservative|9101979|male
26031979|194|Brandon—Souris|Walter Dinsdale|30|Progressive Conservative|30091974|male
9051974|194|Brandon—Souris|Walter Dinsdale|29|Progressive Conservative|4011973|male
8091965|39||Walter Dinsdale|26|Progressive Conservative|16051963|male
1021958|39||Walter Dinsdale|23|Progressive Conservative|14101957|male
23041968|39||Walter Dinsdale|27|Progressive Conservative|18011966|male
6021963|117||Walter Frank Foy|25|Liberal|27091962|male
8091965|117||Walter Frank Foy|26|Liberal|16051963|male
23041968|117||Walter Frank Foy|27|Liberal|18011966|male
30041949|9||Walter Frederick Kuhl|20|Social Credit|6091945|male
25011940|9||Walter Frederick Kuhl|18|Social Credit|6021936|male
16041945|9||Walter Frederick Kuhl|19|New Democracy|16051940|male
16041945|236||Walter George Brown (died 1 April 1940)|19|United Reform|16051940|male
12041957|103||Walter Harris|22|Liberal|12111953|male
13061953|103||Walter Harris|21|Liberal|15091949|male
30041949|93||Walter Harris|20|Liberal|6091945|male
16041945|93||Walter Harris|19|Liberal|16051940|male
6021963|91||Walter L. Gordon|25|Liberal|27091962|male
8091965|91||Walter L. Gordon|26|Liberal|16051963|male
23041968|91||Walter L. Gordon|27|Liberal|18011966|male
13061953|150||Walter Little|21|Liberal|15091949|male
30041949|140||Walter Little|20|Liberal|6091945|male
25011940|140||Walter Little|18|Liberal|6021936|male
16041945|140||Walter Little|19|Liberal|16051940|male
9071984|189|Waterloo|Walter Maclean|32|Progressive Conservative|14041980|male
14121979|189|Waterloo|Walter Maclean|31|Progressive Conservative|9101979|male
19041962|27||Walter Matthews|24|Progressive Conservative|12051958|male
1101988|189|Progressive Conservative|Walter McLean|33|Waterloo|5111984|male
8091993|195|Waterloo|Walter McLean|34|Progressive Conservative|12121988|male
1091972|92|Saint-Jean|Walter Smith|28|Liberal|12091968|male
26031979|93|Saint-Jean|Walter Smith|30|Liberal|30091974|male
9051974|92|Saint-Jean|Walter Smith|29|Liberal|4011973|male
13061953|128||Walter Thomson (until resignation)|21|Liberal|15091949|male
25011940|235||Walter Tucker|18|Liberal|6021936|male
12041957|257||Walter Tucker|22|Liberal|12111953|male
30041949|235||Walter Tucker (resigned June 8, 1948)|20|Liberal|6091945|male
8091993|255|St. Albert|Walter van de Walle|34|Progressive Conservative|12121988|male
19041962|45||Warner Herbert Jorgenson|24|Progressive Conservative|12051958|male
6021963|45||Warner Herbert Jorgenson|25|Progressive Conservative|27091962|male
8091965|45||Warner Herbert Jorgenson|26|Progressive Conservative|16051963|male
1021958|45||Warner Herbert Jorgenson|23|Progressive Conservative|14101957|male
23041968|45||Warner Jorgenson|27|Progressive Conservative|18011966|male
9071984|79|Notre-Dame-de-Grâce|Warren Allmand|32|Liberal|14041980|male
1101988|80|Liberal|Warren Allmand|33|Notre-Dame-de-Grâce|5111984|male
27041997|78|Notre-Dame-de-Grâce|Warren Allmand|35|Liberal|17011994|male
23041968|212||Warren Allmand|27|Liberal|18011966|male
14121979|79|Notre-Dame-de-Grâce|Warren Allmand|31|Liberal|9101979|male
1091972|78|Notre-Dame-de-Grâce|Warren Allmand|28|Liberal|12091968|male
8091993|79|Notre-Dame-de-Grâce|Warren Allmand|34|Liberal|12121988|male
26031979|78|Notre-Dame-de-Grâce|Warren Allmand|30|Liberal|30091974|male
9051974|78|Notre-Dame-de-Grâce|Warren Allmand|29|Liberal|4011973|male
20112019|327|Regina—Lewvan|Warren Steinley|43|Conservative|21102019|male
27041997|10|Malpeque|Wayne Easter|35|Liberal|17011994|male
23052004|208|Malpeque|Wayne Easter|37|Liberal|29012001|male
11092019|242|Malpeque|Wayne Easter|42|Liberal|3122015|male
26032011|215|Malpeque|Wayne Easter|40|Liberal|18112008|male
20112019|242|Malpeque|Wayne Easter|43|Liberal|21102019|male
2082015|215|Malpeque|Wayne Easter|41|Liberal|2062011|male
29112005|215|Malpeque|Wayne Easter|38|Liberal|4102004|male
7092008|21|Malpeque|Wayne Easter|39|Liberal|3042006|male
22102000|10|Malpeque|Wayne Easter|36|Liberal|22091997|male
11092019|98|Saint John—Rothesay|Wayne Long|42|Liberal|3122015|male
20112019|98|Saint John—Rothesay|Wayne Long|43|Liberal|21102019|male
2082015|137|Hamilton East—Stoney Creek|Wayne Marston|41|NDP|2062011|male
26032011|137|Hamilton East—Stoney Creek|Wayne Marston|40|NDP|18112008|male
7092008|138|Hamilton East—Stoney Creek|Wayne Marston|39|New Democrat|3042006|male
11092019|49|Kootenay—Columbia|Wayne Stetski|42|NDP|3122015|male
27041997|276|Okanagan Centre|Werner Schmidt|35|Reform|17011994|male
23052004|33|Kelowna|Werner Schmidt|37|Canadian Alliance|29012001|male
22102000|271|Kelowna|Werner Schmidt|36|Reform then Canadian Alliance*|22091997|male
29112005|38|Kelowna—Lake Country|Werner Schmidt|38|Conservative|4102004|male
14081935|132||Wesley Ashton Gordon (until ministerial appointment)|17|Conservative|9091930|male
16041945|82||Wilbert Franklin Rickard|19|Liberal|16051940|male
13061953|99||Wilbert Ross Aylesworth|21|Progressive Conservative|15091949|male
30041949|89||Wilbert Ross Aylesworth|20|Progressive Conservative|6091945|male
16041945|89||Wilbert Ross Aylesworth|19|National Government|16051940|male
14121979|7|Cardigan|Wilbur MacDonald|31|Progressive Conservative|9101979|male
14081935|24||Wilfred Hanbury|17|Liberal|9091930|male
13061953|133||"Wilfred Kennedy ""Bucko"" McDonald"|21|Liberal|15091949|male
30041949|124||Wilfred McDonald|20|Liberal|6091945|male
12041957|134||Wilfred McDonald|22|Liberal|12111953|male
30041949|217||Wilfrid Gariépy|20|Independent|6091945|male
25011940|217||Wilfrid Gariépy|18|Liberal|6021936|male
25011940|172||Wilfrid Girouard|18|Liberal|6021936|male
14081935|170||Wilfrid Girouard|17|Liberal|9091930|male
13061953|212||Wilfrid Lacroix|21|Liberal|15091949|male
30041949|195||Wilfrid Lacroix|20|Independent Liberal|6091945|male
25011940|195||Wilfrid Lacroix|18|Liberal|6021936|male
1021958|217||Wilfrid Lacroix|23|Liberal|14101957|male
12041957|217||Wilfrid Lacroix|22|Liberal|12111953|male
16041945|195||Wilfrid Lacroix|19|Liberal|16051940|male
14081935|228||William Addison Beynon|17|Conservative|9091930|male
13061953|255||William Albert Boucher|21|Liberal|15091949|male
12041957|42||William Albert Pommer|22|Liberal|12111953|male
25011940|118||William Alexander Fraser|18|Liberal|6021936|male
16041945|118||William Alexander Fraser|19|Liberal|16051940|male
14081935|111||William Alexander Fraser|17|Liberal|9091930|male
30041949|101||William Alexander McMaster|20|Progressive Conservative|6091945|male
13061953|145||William Alfred Robinson|21|Liberal|15091949|male
30041949|136||William Alfred Robinson|20|Liberal|6091945|male
12041957|145||William Alfred Robinson|22|Liberal|12111953|male
25011940|190||William Allen Walsh|18|Conservative|6021936|male
19041962|155||William Anderson|24|Progressive Conservative|12051958|male
1021958|155||William Anderson|23|Progressive Conservative|14101957|male
14081935|63||William Anderson Black|17|Conservative|9091930|male
26031979|139|Lincoln|William Andres|30|Liberal|30091974|male
13061953|43||William Bryce|21|C.C.F.|15091949|male
30041949|42||William Bryce|20|C.C.F.|6091945|male
1021958|46||William Bryce|23|C.C.F.|14101957|male
16041945|90||William Burton Macdiarmid|19|Liberal|16051940|male
23041968|153||William C. Scott|27|Progressive Conservative|18011966|male
19041962|61||William Creaghan|24|Progressive Conservative|12051958|male
25011940|143||William Daum Euler|18|Liberal|6021936|male
14081935|142||William Daum Euler|17|Liberal|9091930|male
16041945|143||William Daum Euler (until Senate appointment)|19|Liberal|16051940|male
1091972|147|Norfolk—Haldimand|William David Knowles|28|Progressive Conservative|12091968|male
26031979|147|Norfolk—Haldimand|William David Knowles|30|Progressive Conservative|30091974|male
9051974|147|Norfolk—Haldimand|William David Knowles|29|Progressive Conservative|4011973|male
8091965|107||William Dean Howe|26|New Democratic Party|16051963|male
23041968|107||William Dean Howe|27|New Democratic Party|18011966|male
1091972|252|Okanagan—Kootenay|William Douglas Stewart|28|Liberal|12091968|male
9051974|252|Okanagan—Kootenay|William Douglas Stewart|29|Liberal|4011973|male
25011940|60||William Duff|18|Liberal|6021936|male
14081935|57||William Duff|17|Liberal|9091930|male
12041957|12||William Duncan Wylie|22|Social Credit|12111953|male
13061953|12||William Duncan Wylie|21|Social Credit|15091949|male
30041949|12||William Duncan Wylie|20|Social Credit|6091945|male
12041957|92||William Earl Rowe|22|Progressive Conservative|12111953|male
19041962|92||William Earl Rowe|24|Progressive Conservative|12051958|male
